,iso_code,location,date,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,people_vaccinated_per_hundred,population,population_density,gdp_per_capita,life_expectancy,human_development_index
77752,ITA,Italy,2021-06-24,24.570999999999998,70496.576,14.069,54.51,60367471.0,205.859,35220.084,83.51,0.892
77753,ITA,Italy,2021-06-25,27.570999999999998,70509.016,13.130999999999998,54.98,60367471.0,205.859,35220.084,83.51,0.892
77754,ITA,Italy,2021-06-26,29.285999999999998,70522.898,12.290999999999999,55.43,60367471.0,205.859,35220.084,83.51,0.892
77755,ITA,Italy,2021-06-27,28.857,70535.819,12.052,55.78,60367471.0,205.859,35220.084,83.51,0.892
77756,ITA,Italy,2021-06-28,29.857,70542.23,11.823,56.22,60367471.0,205.859,35220.084,83.51,0.892
77757,ITA,Italy,2021-06-29,31.429000000000002,70553.444,11.450999999999999,56.63,60367471.0,205.859,35220.084,83.51,0.892
77758,ITA,Italy,2021-06-30,30.570999999999998,70566.299,10.59,57.04,60367471.0,205.859,35220.084,83.51,0.892
77759,ITA,Italy,2021-07-01,32.143,70580.86,12.040999999999999,57.41,60367471.0,205.859,35220.084,83.51,0.892
77760,ITA,Italy,2021-07-02,28.143,70594.012,12.142000000000001,57.75,60367471.0,205.859,35220.084,83.51,0.892
77761,ITA,Italy,2021-07-03,25.570999999999998,70609.402,12.357999999999999,58.02,60367471.0,205.859,35220.084,83.51,0.892
77762,ITA,Italy,2021-07-04,25.285999999999998,70622.753,12.419,58.25,60367471.0,205.859,35220.084,83.51,0.892
77763,ITA,Italy,2021-07-05,25.714000000000002,70630.704,12.639000000000001,58.54,60367471.0,205.859,35220.084,83.51,0.892
77764,ITA,Italy,2021-07-06,23.143,70645.729,13.184000000000001,58.81,60367471.0,205.859,35220.084,83.51,0.892
77765,ITA,Italy,2021-07-07,21.714000000000002,70662.46,13.737,59.06,60367471.0,205.859,35220.084,83.51,0.892
77766,ITA,Italy,2021-07-08,20.570999999999998,70685.50200000001,14.949000000000002,59.25,60367471.0,205.859,35220.084,83.51,0.892
77767,ITA,Italy,2021-07-09,20.143,70708.462,16.35,59.43,60367471.0,205.859,35220.084,83.51,0.892
77768,ITA,Italy,2021-07-10,18.714000000000002,70731.553,17.45,59.6,60367471.0,205.859,35220.084,83.51,0.892
77769,ITA,Italy,2021-07-11,18.0,70754.59599999999,18.835,59.7,60367471.0,205.859,35220.084,83.51,0.892
77770,ITA,Italy,2021-07-12,15.429,70769.289,19.798,59.85,60367471.0,205.859,35220.084,83.51,0.892
77771,ITA,Italy,2021-07-13,14.857000000000001,70794.634,21.272,60.0,60367471.0,205.859,35220.084,83.51,0.892
77772,ITA,Italy,2021-07-14,16.143,70830.299,23.976999999999997,60.16,60367471.0,205.859,35220.084,83.51,0.892
77773,ITA,Italy,2021-07-15,15.571,70871.26400000001,26.537,60.33,60367471.0,205.859,35220.084,83.51,0.892
77774,ITA,Italy,2021-07-16,13.571,70919.22099999999,30.108,60.49,60367471.0,205.859,35220.084,83.51,0.892
77775,ITA,Italy,2021-07-17,13.714,70970.871,34.188,60.63,60367471.0,205.859,35220.084,83.51,0.892
77776,ITA,Italy,2021-07-18,13.142999999999999,71022.65400000001,38.294000000000004,60.77,60367471.0,205.859,35220.084,83.51,0.892
77777,ITA,Italy,2021-07-19,12.286,71056.944,41.093999999999994,60.97,60367471.0,205.859,35220.084,83.51,0.892
77778,ITA,Italy,2021-07-20,10.857000000000001,71115.833,45.886,61.17,60367471.0,205.859,35220.084,83.51,0.892
77779,ITA,Italy,2021-07-21,10.571,71186.302,50.858000000000004,61.4,60367471.0,205.859,35220.084,83.51,0.892
77780,ITA,Italy,2021-07-22,11.429,71270.055,56.97,61.64,60367471.0,205.859,35220.084,83.51,0.892
77781,ITA,Italy,2021-07-23,12.286,71355.234,62.288000000000004,61.91,60367471.0,205.859,35220.084,83.51,0.892
77782,ITA,Italy,2021-07-24,11.142999999999999,71440.34599999999,67.068,62.11,60367471.0,205.859,35220.084,83.51,0.892
77783,ITA,Italy,2021-07-25,11.714,71518.898,70.892,62.25,60367471.0,205.859,35220.084,83.51,0.892
77784,ITA,Italy,2021-07-26,13.857000000000001,71570.49900000001,73.365,62.49,60367471.0,205.859,35220.084,83.51,0.892
77785,ITA,Italy,2021-07-27,15.857000000000001,71645.307,75.639,62.74,60367471.0,205.859,35220.084,83.51,0.892
77786,ITA,Italy,2021-07-28,15.0,71739.613,79.044,63.01,60367471.0,205.859,35220.084,83.51,0.892
77787,ITA,Italy,2021-07-29,15.571,71841.771,81.67399999999999,63.31,60367471.0,205.859,35220.084,83.51,0.892
77788,ITA,Italy,2021-07-30,15.714,71951.31599999999,85.155,63.63,60367471.0,205.859,35220.084,83.51,0.892
77789,ITA,Italy,2021-07-31,17.285999999999998,72059.13900000001,88.399,63.89,60367471.0,205.859,35220.084,83.51,0.892
77790,ITA,Italy,2021-08-01,17.0,72147.266,89.76700000000001,64.08,60367471.0,205.859,35220.084,83.51,0.892
77791,ITA,Italy,2021-08-02,16.714000000000002,72200.026,89.93299999999999,64.34,60367471.0,205.859,35220.084,83.51,0.892
77792,ITA,Italy,2021-08-03,17.143,72280.219,90.70200000000001,64.6,60367471.0,205.859,35220.084,83.51,0.892
77793,ITA,Italy,2021-08-04,18.0,72389.383,92.824,64.9,60367471.0,205.859,35220.084,83.51,0.892
77794,ITA,Italy,2021-08-05,19.143,72509.05,95.32600000000001,65.2,60367471.0,205.859,35220.084,83.51,0.892
77795,ITA,Italy,2021-08-06,20.0,72618.364,95.29299999999999,65.53,60367471.0,205.859,35220.084,83.51,0.892
77796,ITA,Italy,2021-08-07,20.857,72732.615,96.211,65.79,60367471.0,205.859,35220.084,83.51,0.892
77797,ITA,Italy,2021-08-08,21.714000000000002,72827.583,97.18799999999999,65.97,60367471.0,205.859,35220.084,83.51,0.892
77798,ITA,Italy,2021-08-09,22.0,72897.157,99.59,66.28,60367471.0,205.859,35220.084,83.51,0.892
77799,ITA,Italy,2021-08-10,22.570999999999998,72990.32,101.443,66.59,60367471.0,205.859,35220.084,83.51,0.892
77800,ITA,Italy,2021-08-11,24.0,73104.967,102.226,66.89,60367471.0,205.859,35220.084,83.51,0.892
77801,ITA,Italy,2021-08-12,24.429000000000002,73225.34700000001,102.32799999999999,67.2,60367471.0,205.859,35220.084,83.51,0.892
77802,ITA,Italy,2021-08-13,27.429000000000002,73347.896,104.219,67.46,60367471.0,205.859,35220.084,83.51,0.892
77803,ITA,Italy,2021-08-14,29.143,73466.851,104.891,67.58,60367471.0,205.859,35220.084,83.51,0.892
77804,ITA,Italy,2021-08-15,30.285999999999998,73560.62700000001,104.721,67.62,60367471.0,205.859,35220.084,83.51,0.892
77805,ITA,Italy,2021-08-16,30.570999999999998,73621.40400000001,103.464,67.84,60367471.0,205.859,35220.084,83.51,0.892
77806,ITA,Italy,2021-08-17,33.857,73708.67,102.62100000000001,68.06,60367471.0,205.859,35220.084,83.51,0.892
77807,ITA,Italy,2021-08-18,39.286,73827.26,103.185,68.3,60367471.0,205.859,35220.084,83.51,0.892
77808,ITA,Italy,2021-08-19,42.857,73947.193,103.12100000000001,68.51,60367471.0,205.859,35220.084,83.51,0.892
77809,ITA,Italy,2021-08-20,43.428999999999995,74066.793,102.7,68.71,60367471.0,205.859,35220.084,83.51,0.892
77810,ITA,Italy,2021-08-21,45.0,74190.469,103.374,68.84,60367471.0,205.859,35220.084,83.51,0.892
77811,ITA,Italy,2021-08-22,45.571000000000005,74288.568,103.992,68.92,60367471.0,205.859,35220.084,83.51,0.892
77812,ITA,Italy,2021-08-23,48.428999999999995,74357.579,105.16799999999999,69.17,60367471.0,205.859,35220.084,83.51,0.892
77813,ITA,Italy,2021-08-24,49.286,74458.262,107.085,69.4,60367471.0,205.859,35220.084,83.51,0.892
77814,ITA,Italy,2021-08-25,47.857,74583.148,107.984,69.62,60367471.0,205.859,35220.084,83.51,0.892
77815,ITA,Italy,2021-08-26,46.143,74702.666,107.925,69.82,60367471.0,205.859,35220.084,83.51,0.892
77816,ITA,Italy,2021-08-27,45.571000000000005,74832.255,109.352,70.02,60367471.0,205.859,35220.084,83.51,0.892
77817,ITA,Italy,2021-08-28,46.857,74945.86,107.913,70.18,60367471.0,205.859,35220.084,83.51,0.892
77818,ITA,Italy,2021-08-29,48.857,75044.489,107.98899999999999,70.29,60367471.0,205.859,35220.084,83.51,0.892
77819,ITA,Italy,2021-08-30,50.143,75114.94099999999,108.195,70.55,60367471.0,205.859,35220.084,83.51,0.892
77820,ITA,Italy,2021-08-31,52.286,75205.917,106.80799999999999,70.79,60367471.0,205.859,35220.084,83.51,0.892
77821,ITA,Italy,2021-09-01,53.714,75313.524,104.34,71.01,60367471.0,205.859,35220.084,83.51,0.892
77822,ITA,Italy,2021-09-02,56.428999999999995,75425.406,103.249,71.22,60367471.0,205.859,35220.084,83.51,0.892
77823,ITA,Italy,2021-09-03,58.286,75536.87299999999,100.66,71.41,60367471.0,205.859,35220.084,83.51,0.892
77824,ITA,Italy,2021-09-04,58.571000000000005,75638.849,98.99799999999999,71.58,60367471.0,205.859,35220.084,83.51,0.892
77825,ITA,Italy,2021-09-05,60.286,75726.87599999999,97.484,71.68,60367471.0,205.859,35220.084,83.51,0.892
77826,ITA,Italy,2021-09-06,60.143,75782.32,95.34,71.86,60367471.0,205.859,35220.084,83.51,0.892
77827,ITA,Italy,2021-09-07,59.571000000000005,75860.425,93.501,72.02,60367471.0,205.859,35220.084,83.51,0.892
77828,ITA,Italy,2021-09-08,59.571000000000005,75958.508,92.14,72.17,60367471.0,205.859,35220.084,83.51,0.892
77829,ITA,Italy,2021-09-09,59.143,76049.914,89.21600000000001,72.32,60367471.0,205.859,35220.084,83.51,0.892
77830,ITA,Italy,2021-09-10,59.714,76142.961,86.584,72.46,60367471.0,205.859,35220.084,83.51,0.892
77831,ITA,Italy,2021-09-11,59.857,76228.951,84.3,72.58,60367471.0,205.859,35220.084,83.51,0.892
77832,ITA,Italy,2021-09-12,57.714,76306.211,82.762,72.66,60367471.0,205.859,35220.084,83.51,0.892
77833,ITA,Italy,2021-09-13,55.428999999999995,76352.461,81.449,72.78,60367471.0,205.859,35220.084,83.51,0.892
77834,ITA,Italy,2021-09-14,55.571000000000005,76418.871,79.778,72.9,60367471.0,205.859,35220.084,83.51,0.892
77835,ITA,Italy,2021-09-15,56.143,76498.815,77.187,73.01,60367471.0,205.859,35220.084,83.51,0.892
77836,ITA,Italy,2021-09-16,57.286,76583.546,76.233,73.12,60367471.0,205.859,35220.084,83.51,0.892
77837,ITA,Italy,2021-09-17,57.857,76658.818,73.694,73.24,60367471.0,205.859,35220.084,83.51,0.892
77838,ITA,Italy,2021-09-18,57.0,76734.621,72.23899999999999,73.39,60367471.0,205.859,35220.084,83.51,0.892
77839,ITA,Italy,2021-09-19,55.857,76798.165,70.279,73.48,60367471.0,205.859,35220.084,83.51,0.892
77840,ITA,Italy,2021-09-20,57.0,76838.004,69.363,73.62,60367471.0,205.859,35220.084,83.51,0.892
77841,ITA,Italy,2021-09-21,56.286,76893.895,67.861,73.77,60367471.0,205.859,35220.084,83.51,0.892
77842,ITA,Italy,2021-09-22,55.428999999999995,76959.543,65.818,73.92,60367471.0,205.859,35220.084,83.51,0.892
77843,ITA,Italy,2021-09-23,54.857,77026.682,63.305,74.07,60367471.0,205.859,35220.084,83.51,0.892
77844,ITA,Italy,2021-09-24,52.857,77089.464,61.521,74.23,60367471.0,205.859,35220.084,83.51,0.892
77845,ITA,Italy,2021-09-25,52.714,77147.757,59.019,74.37,60367471.0,205.859,35220.084,83.51,0.892
77846,ITA,Italy,2021-09-26,55.286,77199.093,57.275,74.47,60367471.0,205.859,35220.084,83.51,0.892
77847,ITA,Italy,2021-09-27,55.428999999999995,77228.463,55.78,74.6,60367471.0,205.859,35220.084,83.51,0.892
77848,ITA,Italy,2021-09-28,55.143,77277.52900000001,54.805,74.74,60367471.0,205.859,35220.084,83.51,0.892
77849,ITA,Italy,2021-09-29,54.571000000000005,77330.73700000001,53.028,74.87,60367471.0,205.859,35220.084,83.51,0.892
77850,ITA,Italy,2021-09-30,52.857,77398.555,53.125,75.02,60367471.0,205.859,35220.084,83.51,0.892
77851,ITA,Italy,2021-10-01,52.857,77454.92599999999,52.208999999999996,75.13,60367471.0,205.859,35220.084,83.51,0.892
77852,ITA,Italy,2021-10-02,49.286,77509.74,51.711999999999996,75.24,60367471.0,205.859,35220.084,83.51,0.892
77853,ITA,Italy,2021-10-03,47.714,77558.88900000001,51.398999999999994,75.29,60367471.0,205.859,35220.084,83.51,0.892
77854,ITA,Italy,2021-10-04,46.571000000000005,77585.592,51.018,75.39,60367471.0,205.859,35220.084,83.51,0.892
77855,ITA,Italy,2021-10-05,44.428999999999995,77626.393,49.838,75.48,60367471.0,205.859,35220.084,83.51,0.892
77856,ITA,Italy,2021-10-06,41.0,77679.931,49.885,75.58,60367471.0,205.859,35220.084,83.51,0.892
77857,ITA,Italy,2021-10-07,39.571,77728.517,47.137,75.68,60367471.0,205.859,35220.084,83.51,0.892
77858,ITA,Italy,2021-10-08,36.429,77778.494,46.224,75.79,60367471.0,205.859,35220.084,83.51,0.892
77859,ITA,Italy,2021-10-09,39.429,77823.99900000001,44.894,75.88,60367471.0,205.859,35220.084,83.51,0.892
77860,ITA,Italy,2021-10-10,38.571,77861.735,43.263999999999996,75.93,60367471.0,205.859,35220.084,83.51,0.892
77861,ITA,Italy,2021-10-11,38.143,77886.84700000001,43.036,76.03,60367471.0,205.859,35220.084,83.51,0.892
77862,ITA,Italy,2021-10-12,38.0,77928.02799999999,43.091,76.13,60367471.0,205.859,35220.084,83.51,0.892
77863,ITA,Italy,2021-10-13,37.714,77973.898,41.995,76.25,60367471.0,205.859,35220.084,83.51,0.892
77864,ITA,Italy,2021-10-14,37.571,78018.06,41.363,76.38,60367471.0,205.859,35220.084,83.51,0.892
77865,ITA,Italy,2021-10-15,39.286,78063.267,40.681999999999995,76.51,60367471.0,205.859,35220.084,83.51,0.892
77866,ITA,Italy,2021-10-16,34.714,78112.664,41.238,76.61,60367471.0,205.859,35220.084,83.51,0.892
77867,ITA,Italy,2021-10-17,34.286,78153.00099999999,41.608999999999995,76.66,60367471.0,205.859,35220.084,83.51,0.892
77868,ITA,Italy,2021-10-18,35.714,78179.406,41.794,76.74,60367471.0,205.859,35220.084,83.51,0.892
77869,ITA,Italy,2021-10-19,38.714,78224.049,42.288999999999994,76.82,60367471.0,205.859,35220.084,83.51,0.892
77870,ITA,Italy,2021-10-20,38.143,78285.32400000001,44.489,76.88,60367471.0,205.859,35220.084,83.51,0.892
77871,ITA,Italy,2021-10-21,37.571,78348.122,47.152,76.94,60367471.0,205.859,35220.084,83.51,0.892
77872,ITA,Italy,2021-10-22,37.143,78412.379,49.873000000000005,77.0,60367471.0,205.859,35220.084,83.51,0.892
77873,ITA,Italy,2021-10-23,40.714,78477.06599999999,52.056999999999995,77.04,60367471.0,205.859,35220.084,83.51,0.892
77874,ITA,Italy,2021-10-24,40.714,78538.738,55.105,77.06,60367471.0,205.859,35220.084,83.51,0.892
77875,ITA,Italy,2021-10-25,38.714,78580.731,57.332,77.1,60367471.0,205.859,35220.084,83.51,0.892
77876,ITA,Italy,2021-10-26,35.571,78647.87,60.54600000000001,77.14,60367471.0,205.859,35220.084,83.51,0.892
77877,ITA,Italy,2021-10-27,38.0,78723.98700000001,62.666000000000004,77.18,60367471.0,205.859,35220.084,83.51,0.892
77878,ITA,Italy,2021-10-28,40.0,78804.54400000001,65.203,77.22,60367471.0,205.859,35220.084,83.51,0.892
77879,ITA,Italy,2021-10-29,39.143,78892.869,68.642,77.25,60367471.0,205.859,35220.084,83.51,0.892
77880,ITA,Italy,2021-10-30,38.857,78973.658,70.942,77.28,60367471.0,205.859,35220.084,83.51,0.892
77881,ITA,Italy,2021-10-31,39.143,79048.615,72.84,77.3,60367471.0,205.859,35220.084,83.51,0.892
77882,ITA,Italy,2021-11-01,37.714,79095.296,73.509,77.31,60367471.0,205.859,35220.084,83.51,0.892
77883,ITA,Italy,2021-11-02,36.714,79142.192,70.618,77.34,60367471.0,205.859,35220.084,83.51,0.892
77884,ITA,Italy,2021-11-03,38.571,79228.133,72.021,77.37,60367471.0,205.859,35220.084,83.51,0.892
77885,ITA,Italy,2021-11-04,39.857,79325.901,74.48,77.4,60367471.0,205.859,35220.084,83.51,0.892
77886,ITA,Italy,2021-11-05,42.428999999999995,79437.898,77.861,77.44,60367471.0,205.859,35220.084,83.51,0.892
77887,ITA,Italy,2021-11-06,41.571000000000005,79549.879,82.31700000000001,77.47,60367471.0,205.859,35220.084,83.51,0.892
77888,ITA,Italy,2021-11-07,41.571000000000005,79646.321,85.387,77.48,60367471.0,205.859,35220.084,83.51,0.892
77889,ITA,Italy,2021-11-08,43.286,79721.643,89.478,77.51,60367471.0,205.859,35220.084,83.51,0.892
77890,ITA,Italy,2021-11-09,47.143,79822.87299999999,97.24,77.55,60367471.0,205.859,35220.084,83.51,0.892
77891,ITA,Italy,2021-11-10,46.714,79955.942,103.973,77.58,60367471.0,205.859,35220.084,83.51,0.892
77892,ITA,Italy,2021-11-11,47.857,80100.009,110.587,77.61,60367471.0,205.859,35220.084,83.51,0.892
77893,ITA,Italy,2021-11-12,50.286,80241.178,114.75399999999999,77.65,60367471.0,205.859,35220.084,83.51,0.892
77894,ITA,Italy,2021-11-13,53.428999999999995,80382.629,118.964,77.68,60367471.0,205.859,35220.084,83.51,0.892
77895,ITA,Italy,2021-11-14,54.857,80507.944,123.089,77.69,60367471.0,205.859,35220.084,83.51,0.892
77896,ITA,Italy,2021-11-15,56.571000000000005,80594.067,124.632,77.72,60367471.0,205.859,35220.084,83.51,0.892
77897,ITA,Italy,2021-11-16,57.428999999999995,80723.524,128.664,77.76,60367471.0,205.859,35220.084,83.51,0.892
77898,ITA,Italy,2021-11-17,59.143,80891.943,133.714,77.79,60367471.0,205.859,35220.084,83.51,0.892
77899,ITA,Italy,2021-11-18,59.428999999999995,81068.27900000001,138.32399999999998,77.82,60367471.0,205.859,35220.084,83.51,0.892
77900,ITA,Italy,2021-11-19,56.571000000000005,81243.109,143.13299999999998,77.86,60367471.0,205.859,35220.084,83.51,0.892
77901,ITA,Italy,2021-11-20,56.0,81434.271,150.235,77.89,60367471.0,205.859,35220.084,83.51,0.892
77902,ITA,Italy,2021-11-21,57.428999999999995,81595.07,155.304,77.9,60367471.0,205.859,35220.084,83.51,0.892
77903,ITA,Italy,2021-11-22,61.143,81701.137,158.153,77.94,60367471.0,205.859,35220.084,83.51,0.892
77904,ITA,Italy,2021-11-23,62.428999999999995,81867.518,163.428,77.98,60367471.0,205.859,35220.084,83.51,0.892
77905,ITA,Italy,2021-11-24,64.286,82073.755,168.83,78.01,60367471.0,205.859,35220.084,83.51,0.892
77906,ITA,Italy,2021-11-25,64.571,82301.62599999999,176.192,78.06,60367471.0,205.859,35220.084,83.51,0.892
77907,ITA,Italy,2021-11-26,65.0,82528.254,183.592,78.11,60367471.0,205.859,35220.084,83.51,0.892
77908,ITA,Italy,2021-11-27,70.857,82741.432,186.737,78.16,60367471.0,205.859,35220.084,83.51,0.892
77909,ITA,Italy,2021-11-28,71.0,82955.571,194.357,78.18,60367471.0,205.859,35220.084,83.51,0.892
77910,ITA,Italy,2021-11-29,70.286,83087.628,198.07,78.24,60367471.0,205.859,35220.084,83.51,0.892
77911,ITA,Italy,2021-11-30,71.143,83298.951,204.49,78.3,60367471.0,205.859,35220.084,83.51,0.892
77912,ITA,Italy,2021-12-01,73.714,83548.63799999999,210.69799999999998,78.35,60367471.0,205.859,35220.084,83.51,0.892
77913,ITA,Italy,2021-12-02,73.857,83827.1,217.925,78.41,60367471.0,205.859,35220.084,83.51,0.892
77914,ITA,Italy,2021-12-03,77.143,84108.957,225.815,78.46,60367471.0,205.859,35220.084,83.51,0.892
77915,ITA,Italy,2021-12-04,75.0,84384.386,234.708,78.52,60367471.0,205.859,35220.084,83.51,0.892
77916,ITA,Italy,2021-12-05,74.429,84633.03,239.637,78.56,60367471.0,205.859,35220.084,83.51,0.892
77917,ITA,Italy,2021-12-06,78.286,84790.3,243.239,78.63,60367471.0,205.859,35220.084,83.51,0.892
77918,ITA,Italy,2021-12-07,79.714,85051.07,250.303,78.7,60367471.0,205.859,35220.084,83.51,0.892
77919,ITA,Italy,2021-12-08,77.286,85348.349,257.10200000000003,78.74,60367471.0,205.859,35220.084,83.51,0.892
77920,ITA,Italy,2021-12-09,78.286,85555.679,246.94,78.81,60367471.0,205.859,35220.084,83.51,0.892
77921,ITA,Italy,2021-12-10,84.571,85895.101,255.16299999999998,78.87,60367471.0,205.859,35220.084,83.51,0.892
77922,ITA,Italy,2021-12-11,87.571,86243.55,265.595,78.92,60367471.0,205.859,35220.084,83.51,0.892
77923,ITA,Italy,2021-12-12,90.85700000000001,86561.80099999999,275.539,78.96,60367471.0,205.859,35220.084,83.51,0.892
77924,ITA,Italy,2021-12-13,91.714,86772.245,283.135,79.01,60367471.0,205.859,35220.084,83.51,0.892
77925,ITA,Italy,2021-12-14,94.714,87114.565,294.785,79.07,60367471.0,205.859,35220.084,83.51,0.892
77926,ITA,Italy,2021-12-15,100.85700000000001,87498.713,307.195,79.12,60367471.0,205.859,35220.084,83.51,0.892
77927,ITA,Italy,2021-12-16,107.14299999999999,87931.131,339.35,79.19,60367471.0,205.859,35220.084,83.51,0.892
77928,ITA,Italy,2021-12-17,107.429,88405.145,358.57800000000003,79.26,60367471.0,205.859,35220.084,83.51,0.892
77929,ITA,Italy,2021-12-18,111.286,88869.915,375.195,79.35,60367471.0,205.859,35220.084,83.51,0.892
77930,ITA,Italy,2021-12-19,115.714,89272.49900000001,387.24300000000005,79.41,60367471.0,205.859,35220.084,83.51,0.892
77931,ITA,Italy,2021-12-20,121.286,89540.93800000001,395.528,79.48,60367471.0,205.859,35220.084,83.51,0.892
77932,ITA,Italy,2021-12-21,126.0,90050.865,419.471,79.55,60367471.0,205.859,35220.084,83.51,0.892
77933,ITA,Italy,2021-12-22,128.429,90652.61300000001,450.55699999999996,79.62,60367471.0,205.859,35220.084,83.51,0.892
77934,ITA,Italy,2021-12-23,134.857,91391.17300000001,494.292,79.69,60367471.0,205.859,35220.084,83.51,0.892
77935,ITA,Italy,2021-12-24,137.857,92229.207,546.295,79.72,60367471.0,205.859,35220.084,83.51,0.892
77936,ITA,Italy,2021-12-25,140.857,93136.766,609.55,79.72,60367471.0,205.859,35220.084,83.51,0.892
77937,ITA,Italy,2021-12-26,138.571,93548.94099999999,610.92,79.75,60367471.0,205.859,35220.084,83.51,0.892
77938,ITA,Italy,2021-12-27,139.286,94059.133,645.456,79.83,60367471.0,205.859,35220.084,83.51,0.892
77939,ITA,Italy,2021-12-28,146.286,95356.189,757.903,79.93,60367471.0,205.859,35220.084,83.51,0.892
77940,ITA,Italy,2021-12-29,144.857,96979.845,903.89,80.03,60367471.0,205.859,35220.084,83.51,0.892
77941,ITA,Italy,2021-12-30,143.143,99083.627,1098.922,80.12,60367471.0,205.859,35220.084,83.51,0.892
77942,ITA,Italy,2021-12-31,145.143,101473.242,1320.576,80.16,60367471.0,205.859,35220.084,83.51,0.892
77943,ITA,Italy,2022-01-01,140.429,103813.17800000001,1525.2020000000002,80.17,60367471.0,205.859,35220.084,83.51,0.892
77944,ITA,Italy,2022-01-02,147.857,104825.925,1610.9979999999998,80.24,60367471.0,205.859,35220.084,83.51,0.892
77945,ITA,Italy,2022-01-03,147.571,105952.92300000001,1699.1129999999998,80.35,60367471.0,205.859,35220.084,83.51,0.892
77946,ITA,Italy,2022-01-04,155.714,108782.87400000001,1918.098,80.48,60367471.0,205.859,35220.084,83.51,0.892
77947,ITA,Italy,2022-01-05,169.28599999999997,111915.15699999999,2133.616,80.6,60367471.0,205.859,35220.084,83.51,0.892
77948,ITA,Italy,2022-01-06,175.28599999999997,115550.06199999999,2352.348,80.68,60367471.0,205.859,35220.084,83.51,0.892
77949,ITA,Italy,2022-01-07,185.0,117344.025,2267.255,80.8,60367471.0,205.859,35220.084,83.51,0.892
77950,ITA,Italy,2022-01-08,195.429,120616.234,2400.437,80.94,60367471.0,205.859,35220.084,83.51,0.892
77951,ITA,Italy,2022-01-09,198.857,123194.477,2624.079,81.05,60367471.0,205.859,35220.084,83.51,0.892
77952,ITA,Italy,2022-01-10,211.28599999999997,125139.31599999999,2740.913,81.17,60367471.0,205.859,35220.084,83.51,0.892
77953,ITA,Italy,2022-01-11,216.28599999999997,128792.26,2858.4840000000004,81.3,60367471.0,205.859,35220.084,83.51,0.892
77954,ITA,Italy,2022-01-12,228.0,132042.437,2875.3259999999996,81.44,60367471.0,205.859,35220.084,83.51,0.892
77955,ITA,Italy,2022-01-13,244.857,135099.994,2792.848,81.56,60367471.0,205.859,35220.084,83.51,0.892
77956,ITA,Italy,2022-01-14,264.42900000000003,138427.432,3011.915,81.69,60367471.0,205.859,35220.084,83.51,0.892
77957,ITA,Italy,2022-01-15,282.143,141623.458,3001.032,81.85,60367471.0,205.859,35220.084,83.51,0.892
77958,ITA,Italy,2022-01-16,295.143,144231.899,3005.3459999999995,81.96,60367471.0,205.859,35220.084,83.51,0.892
77959,ITA,Italy,2022-01-17,303.714,145613.223,2924.844,82.06,60367471.0,205.859,35220.084,83.51,0.892
77960,ITA,Italy,2022-01-18,323.714,149392.12900000002,2942.8379999999997,82.16,60367471.0,205.859,35220.084,83.51,0.892
77961,ITA,Italy,2022-01-19,333.286,152721.173,2954.105,82.25,60367471.0,205.859,35220.084,83.51,0.892
77962,ITA,Italy,2022-01-20,343.14300000000003,156015.414,2987.917,82.34,60367471.0,205.859,35220.084,83.51,0.892
77963,ITA,Italy,2022-01-21,345.0,159089.918,2951.784,82.43,60367471.0,205.859,35220.084,83.51,0.892
77964,ITA,Italy,2022-01-22,348.57099999999997,162027.51,2914.865,82.55,60367471.0,205.859,35220.084,83.51,0.892
77965,ITA,Italy,2022-01-23,345.57099999999997,164387.837,2879.42,82.61,60367471.0,205.859,35220.084,83.51,0.892
77966,ITA,Italy,2022-01-24,354.85699999999997,165674.391,2865.881,82.68,60367471.0,205.859,35220.084,83.51,0.892
77967,ITA,Italy,2022-01-25,359.714,169174.24,2826.0159999999996,82.75,60367471.0,205.859,35220.084,83.51,0.892
77968,ITA,Italy,2022-01-26,366.42900000000003,172005.897,2754.961,82.81,60367471.0,205.859,35220.084,83.51,0.892
77969,ITA,Italy,2022-01-27,367.0,174590.733,2653.617,82.88,60367471.0,205.859,35220.084,83.51,0.892
77970,ITA,Italy,2022-01-28,367.714,176981.872,2555.993,82.95,60367471.0,205.859,35220.084,83.51,0.892
77971,ITA,Italy,2022-01-29,374.0,179258.379,2461.553,83.03,60367471.0,205.859,35220.084,83.51,0.892
77972,ITA,Italy,2022-01-30,375.14300000000003,180982.983,2370.735,83.09,60367471.0,205.859,35220.084,83.51,0.892
77973,ITA,Italy,2022-01-31,374.714,181937.65300000002,2323.323,83.15,60367471.0,205.859,35220.084,83.51,0.892
77974,ITA,Italy,2022-02-01,368.85699999999997,184145.895,2138.808,83.21,60367471.0,205.859,35220.084,83.51,0.892
77975,ITA,Italy,2022-02-02,364.286,186122.50600000002,2016.658,83.26,60367471.0,205.859,35220.084,83.51,0.892
77976,ITA,Italy,2022-02-03,367.85699999999997,187993.646,1914.7020000000002,83.31,60367471.0,205.859,35220.084,83.51,0.892
77977,ITA,Italy,2022-02-04,375.714,189665.076,1811.886,83.36,60367471.0,205.859,35220.084,83.51,0.892
77978,ITA,Italy,2022-02-05,375.42900000000003,191208.822,1707.2060000000001,83.42,60367471.0,205.859,35220.084,83.51,0.892
