,iso_code,location,date,total_cases,total_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,people_vaccinated_per_hundred,population,gdp_per_capita
219,WSM,Samoa,2020-12,2.0,0.0,0.0,9.992999999999997,0.0690967741935484,0.0,200144.0,6021.557
220,YEM,Yemen,2020-12,2085.451612903226,0.0,0.12445161290322584,68.39632258064519,0.02167741935483872,0.0,30490639.0,1479.1469999999997
221,ZAF,South Africa,2020-12,898158.5806451613,0.0,190.18893548387098,14958.839516129032,125.96538709677421,0.0,60041996.0,12294.875999999995
222,ZMB,Zambia,2020-12,18692.709677419356,0.0,0.8755806451612904,987.952483870968,4.241806451612904,0.0,18920657.0,3689.2510000000007
223,ZWE,Zimbabwe,2020-12,11817.451612903225,0.0,2.506935483870968,783.0187096774192,7.648193548387096,0.0,15092171.0,1899.775000000001
0,ABW,Aruba,2021-01,6316.709677419355,0.0,0.2996129032258065,58927.2790967742,451.2212258064516,0.0,107195.0,35973.78099999999
1,AFG,Afghanistan,2021-01,53911.58064516129,0.0,7.317935483870968,1353.3576451612903,2.3270967741935484,0.0,39835428.0,1803.9870000000008
2,AGO,Angola,2021-01,18719.0,0.0,1.9953870967741936,551.635935483871,2.2326451612903226,0.0,33933611.0,5819.494999999998
3,AIA,Anguilla,2021-01,15.064516129032258,0.0,0.0,996.0013548387099,7.3122580645161275,0.0,15125.0,0.0
4,ALB,Albania,2021-01,67360.09677419355,0.0,6.142870967741936,23446.447741935484,210.29258064516128,0.004193548387096774,2872934.0,11803.430999999999
5,AND,Andorra,2021-01,9007.290322580646,0.0,0.5068387096774195,116442.46341935484,785.127064516129,0.023870967741935485,77354.0,0.0
6,ARE,United Arab Emirates,2021-01,251996.48387096773,0.0,5.188870967741935,25222.139,289.0024516129032,0.26999999999999996,9991083.0,67293.483
7,ARG,Argentina,2021-01,1784272.9677419355,0.0,152.70045161290324,39123.79722580645,218.0795806451613,0.20580645161290323,45605823.0,18933.907000000003
8,ARM,Armenia,2021-01,163744.25806451612,0.0,9.156645161290326,55167.519129032255,92.53454838709679,0.0,2968128.0,8787.579999999996
9,ATG,Antigua and Barbuda,2021-01,185.7741935483871,0.0,0.04151612903225807,1881.6769032258062,18.857516129032252,0.0,98728.0,21490.94299999998
10,AUS,Australia,2021-01,28677.8064516129,0.0,0.009225806451612905,1112.0507741935487,0.5525483870967742,0.0,25788217.0,44648.709999999985
11,AUT,Austria,2021-01,390399.22580645164,0.0,52.30877419354838,43171.084516129034,199.87603225806455,0.21451612903225808,9043072.0,45436.685999999994
12,AZE,Azerbaijan,2021-01,226015.29032258064,0.0,18.69122580645162,22107.765354838706,45.03880645161289,0.0,10223344.0,15847.418999999996
13,BDI,Burundi,2021-01,1189.1290322580646,0.0,0.0,97.02870967741937,2.0,0.0,12255429.0,702.2249999999998
14,BEL,Belgium,2021-01,676889.0,0.0,54.253483870967735,58190.29951612904,170.61648387096773,1.1761290322580646,11632334.0,42658.57599999997
15,BEN,Benin,2021-01,3478.5806451612902,0.0,0.14758064516129032,279.38100000000003,1.405064516129032,0.0,12451031.0,2064.235999999999
16,BES,Bonaire Sint Eustatius and Saba,2021-01,196.0,0.0,0.0,7411.608999999998,13.940806451612902,0.0,26445.0,0.0
17,BFA,Burkina Faso,2021-01,8900.677419354839,0.0,1.2626774193548385,414.0408387096774,5.913870967741936,0.0,21497097.0,1703.1019999999994
18,BGD,Bangladesh,2021-01,526173.4838709678,0.0,19.49774193548387,3163.9351935483874,4.576870967741936,0.0,166303494.0,3523.983999999998
19,BGR,Bulgaria,2021-01,211313.09677419355,0.0,53.85716129032259,30639.94019354838,86.3191612903226,0.23451612903225805,6896655.0,18563.307000000015
20,BHR,Bahrain,2021-01,97507.58064516129,0.0,0.6544516129032257,55772.95635483872,177.7453225806451,5.435806451612903,1748295.0,43290.70500000001
21,BHS,Bahamas,2021-01,8037.967741935484,0.0,0.1796774193548387,20251.15696774193,26.61087096774193,0.0,396914.0,27717.846999999983
22,BIH,Bosnia and Herzegovina,2021-01,117164.58064516129,0.0,19.281096774193557,35901.96177419354,108.69832258064514,0.0,3263459.0,11713.895000000002
23,BLR,Belarus,2021-01,222839.38709677418,0.0,9.456354838709679,23598.700258064517,186.1367096774194,0.0,9442867.0,17167.967
24,BLZ,Belize,2021-01,11461.0,0.0,1.9585483870967744,28304.70596774193,98.01232258064516,0.0,404915.0,7824.3619999999955
25,BMU,Bermuda,2021-01,663.5806451612904,0.0,0.06919354838709679,10687.055516129034,53.955967741935474,0.4932258064516129,62092.0,50669.314999999966
26,BOL,Bolivia,2021-01,186399.64516129033,0.0,35.52074193548386,15752.611645161292,147.47977419354837,0.0,11832936.0,6885.828999999999
27,BRA,Brazil,2021-01,8433077.451612903,0.0,940.7557741935484,39408.111774193545,228.55645161290326,0.1925806451612903,213993441.0,14103.451999999994
28,BRB,Barbados,2021-01,1043.2903225806451,0.0,0.1429677419354839,3626.2123870967757,124.00574193548385,0.0,287708.0,16978.067999999985
29,BRN,Brunei,2021-01,173.51612903225808,0.0,0.0,392.9863870967743,1.8058064516129027,0.0,441532.0,71809.25099999996
30,BTN,Bhutan,2021-01,815.9354838709677,0.0,0.004612903225806452,1046.2052903225808,9.572290322580644,0.0,779900.0,8708.597000000003
31,BWA,Botswana,2021-01,17944.483870967742,0.0,2.8848387096774197,7485.476516129034,91.3415806451613,0.0,2397240.0,15807.374000000007
32,CAF,Central African Republic,2021-01,4972.741935483871,0.0,0.0,1010.7226451612905,0.17319354838709683,0.0,4919987.0,661.2400000000002
33,CAN,Canada,2021-01,702559.7419354839,0.0,139.02777419354842,18455.430967741933,171.7044516129032,1.3393548387096774,38067913.0,44017.59100000001
34,CHE,Switzerland,2021-01,492813.5483870968,0.0,58.45164516129033,56544.53416129032,298.52767741935475,1.3658064516129031,8715494.0,57410.165999999976
35,CHL,Chile,2021-01,666513.2580645161,0.0,55.48854838709677,34691.89564516129,188.5786451612903,0.1593548387096774,19212362.0,22767.037000000008
36,CHN,China,2021-01,88249.51612903226,0.0,0.06458064516129033,61.105451612903224,0.05316129032258064,0.0,1444216102.0,15308.712
37,CIV,Cote d'Ivoire,2021-01,25091.483870967742,0.0,0.47938709677419344,927.472064516129,6.540451612903225,0.0,27053629.0,3601.005999999998
38,CMR,Cameroon,2021-01,27977.25806451613,0.0,0.45161290322580644,1027.6589999999999,3.957709677419354,0.0,27224262.0,3364.9260000000027
39,COD,Democratic Republic of Congo,2021-01,20432.0,0.0,2.7281290322580647,221.17819354838707,1.8519354838709678,0.0,92377986.0,808.1330000000005
40,COG,Congo,2021-01,7497.290322580645,0.0,0.3502903225806453,1325.3080967741932,5.6949354838709665,0.0,5657017.0,4881.405999999999
41,COK,Cook Islands,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,17572.0,0.0
42,COL,Colombia,2021-01,1883049.8709677418,0.0,337.82500000000005,36731.08329032259,288.48719354838715,0.0,51265841.0,13254.949000000006
43,COM,Comoros,2021-01,1660.8064516129032,0.0,2.4653870967741933,1869.3176451612903,66.09096774193547,0.0,888456.0,1413.8899999999996
44,CPV,Cape Verde,2021-01,12878.870967741936,0.0,0.5945161290322581,22920.17806451613,118.21300000000001,0.0,561901.0,6222.554000000003
45,CRI,Costa Rica,2021-01,183258.61290322582,0.0,14.774225806451616,35659.99674193548,168.274064516129,0.0703225806451613,5139053.0,15524.994999999997
46,CUB,Cuba,2021-01,17884.129032258064,0.0,2.055290322580645,1580.2194193548387,36.39490322580645,0.0,11317498.0,0.0
47,CUW,Curacao,2021-01,4479.806451612903,0.0,0.20754838709677415,27183.951483870962,76.92790322580646,0.0,164796.0,0.0
48,CYM,Cayman Islands,2021-01,369.4516129032258,0.0,0.0,5555.8306129032235,30.214709677419364,0.0,66498.0,49903.029000000024
49,CYP,Cyprus,2021-01,28331.354838709678,0.0,2.5805483870967736,31619.639225806448,381.40109677419355,0.19838709677419356,896005.0,32415.13199999999
50,CZE,Czechia,2021-01,869649.0322580645,0.0,152.447,81089.5365483871,843.5095161290322,1.1380645161290324,10724553.0,32605.905999999988
51,DEU,Germany,2021-01,2017913.7096774194,0.0,771.3271612903226,24051.279935483868,196.53877419354842,1.3300000000000003,83900471.0,45229.24500000003
52,DJI,Djibouti,2021-01,5893.032258064516,0.0,0.03229032258064517,5880.113677419354,3.6234516129032244,0.0,1002197.0,2705.4060000000013
53,DMA,Dominica,2021-01,107.25806451612904,0.0,0.0,1486.1450322580642,12.195709677419353,0.0,72172.0,9673.367000000004
54,DNK,Denmark,2021-01,185947.96774193548,0.0,27.79258064516129,31986.63461290323,227.02903225806463,2.1838709677419357,5813302.0,46682.51499999998
55,DOM,Dominican Republic,2021-01,191669.87096774194,0.0,6.3825161290322585,17498.162774193548,122.33458064516127,0.0,10953714.0,14600.86099999999
56,DZA,Algeria,2021-01,103621.54838709677,0.0,4.622129032258065,2322.487419354839,5.802774193548386,0.0,44616626.0,13913.838999999994
57,ECU,Ecuador,2021-01,229854.29032258064,0.0,24.290290322580645,12849.295612903226,64.1395806451613,0.01096774193548387,17888474.0,10581.935999999992
58,EGY,Egypt,2021-01,154590.03225806452,0.0,54.83867741935483,1482.7595161290317,9.373967741935484,0.0,104258327.0,10550.206000000004
59,ERI,Eritrea,2021-01,1752.258064516129,0.0,0.184516129032258,486.540741935484,8.497612903225807,0.0,3601462.0,1510.4590000000003
60,ESH,Western Sahara,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,611872.0,0.0
61,ESP,Spain,2021-01,2296154.3870967743,0.0,237.29951612903227,49120.63370967744,557.1341935483871,1.0916129032258066,46745211.0,34272.35999999999
62,EST,Estonia,2021-01,36375.645161290326,0.0,6.078354838709678,27449.422354838713,402.9929354838709,1.2319354838709675,1325188.0,29481.251999999986
63,ETH,Ethiopia,2021-01,130722.87096774194,0.0,5.585258064516129,1108.9841290322581,3.462451612903226,0.0,117876226.0,1729.9270000000013
64,FIN,Finland,2021-01,40664.48387096774,0.0,3.7281612903225807,7329.09835483871,51.65306451612904,0.19451612903225807,5548361.0,40585.72099999999
65,FJI,Fiji,2021-01,53.516129032258064,0.0,0.0,59.271612903225794,0.2755806451612904,0.0,902899.0,8702.975000000002
66,FLK,Falkland Islands,2021-01,33.16129032258065,0.0,0.0,9399.458870967745,101.883935483871,0.0,3528.0,0.0
67,FRA,France,2021-01,2936372.580645161,0.0,370.7373225806452,43552.14293548386,265.9580322580645,0.9393548387096776,67422000.0,38605.670999999995
68,FRO,Faeroe Islands,2021-01,644.4516129032259,0.0,0.004612903225806452,13137.863419354835,43.30883870967743,0.2625806451612903,49053.0,0.0
69,FSM,Micronesia (country),2021-01,0.3548387096774194,0.0,0.0,3.0523225806451624,0.039645161290322584,0.0,116255.0,3299.464000000003
70,GAB,Gabon,2021-01,10011.354838709678,0.0,0.11993548387096771,4393.201322580643,15.136322580645164,0.0,2278829.0,16562.413
71,GBR,United Kingdom,2021-01,3289926.129032258,0.0,1013.2672580645161,48234.35467741935,662.6873870967743,5.631612903225806,68207114.0,39753.24399999997
72,GEO,Georgia,2021-01,244865.35483870967,0.0,23.032290322580643,61527.467741935485,269.4963870967742,0.0,3979773.0,9745.079000000003
73,GGY,Guernsey,2021-01,0.0,0.0,0.0,0.0,0.0,0.3129032258064516,63385.0,0.0
74,GHA,Ghana,2021-01,58498.096774193546,0.0,1.7742580645161292,1843.4974193548387,9.551064516129033,0.0,31732128.0,4227.630000000002
75,GIB,Gibraltar,2021-01,3451.064516129032,0.0,2.1013548387096774,102432.83119354841,2212.162096774193,15.537096774193548,33691.0,0.0
76,GIN,Guinea,2021-01,14118.161290322581,0.0,0.055354838709677424,1046.0038387096772,1.8180322580645163,0.0,13497237.0,1998.9259999999997
77,GMB,Gambia,2021-01,3913.2903225806454,0.0,0.14761290322580645,1573.5380967741937,3.146322580645162,0.0,2486937.0,1561.767
78,GNB,Guinea-Bissau,2021-01,2495.516129032258,0.0,0.0,1238.1685483870963,1.5592258064516125,0.0,2015490.0,1548.6750000000006
79,GNQ,Equatorial Guinea,2021-01,5360.741935483871,0.0,0.009225806451612905,3697.341322580645,5.34916129032258,0.0,1449891.0,22604.87300000001
80,GRC,Greece,2021-01,147933.5806451613,0.0,34.44241935483871,14264.505870967741,57.112032258064524,0.7864516129032258,10370747.0,24574.38199999999
81,GRD,Grenada,2021-01,136.7741935483871,0.0,0.004612903225806452,1210.230612903226,7.951161290322583,0.0,113015.0,13593.876999999995
82,GRL,Greenland,2021-01,29.193548387096776,0.0,0.0,513.3561290322583,1.296516129032258,0.1464516129032258,56868.0,0.0
83,GTM,Guatemala,2021-01,148198.2258064516,0.0,24.866387096774194,8120.509516129031,37.49106451612902,0.0,18249868.0,7423.807999999997
84,GUY,Guyana,2021-01,6885.096774193548,0.0,0.35029032258064513,8711.684322580646,47.47490322580646,0.0,790329.0,7435.046999999998
85,HKG,Hong Kong,2021-01,9607.677419354839,0.0,1.142806451612903,1272.0682903225807,7.050193548387098,0.0,7552800.0,56054.91999999998
86,HND,Honduras,2021-01,133867.4193548387,0.0,14.64064516129032,13302.941483870969,80.00245161290322,0.0,10062994.0,4541.795
87,HRV,Croatia,2021-01,223263.64516129033,0.0,38.93090322580646,54699.26670967741,193.7621935483871,0.2951612903225806,4081657.0,22669.79700000001
88,HTI,Haiti,2021-01,10663.935483870968,0.0,0.2628709677419355,923.9497741935485,3.952870967741936,0.0,11541683.0,1653.1730000000005
89,HUN,Hungary,2021-01,348214.5483870968,0.0,100.17051612903226,36143.72977419354,154.74735483870967,0.7587096774193547,9634162.0,26777.56099999999
90,IDN,Indonesia,2021-01,900131.2258064516,0.0,247.53464516129034,3257.075516129032,37.1076129032258,0.03193548387096774,276361788.0,11188.744000000004
91,IMN,Isle of Man,2021-01,413.64516129032256,0.0,0.0,4843.05319354839,21.90570967741936,0.5274193548387097,85410.0,0.0
92,IND,India,2021-01,10546062.451612903,0.0,187.97690322580644,7568.533161290322,11.367290322580644,0.06580645161290323,1393409033.0,6426.674
93,IRL,Ireland,2021-01,159528.12903225806,0.0,30.709709677419355,32015.091677419357,680.1625806451614,1.8238709677419354,4982904.0,67335.29300000005
94,IRN,Iran,2021-01,1324006.8709677418,0.0,93.53925806451613,15571.282838709678,72.83577419354837,0.0,85028760.0,19082.62
95,IRQ,Iraq,2021-01,607688.4193548387,0.0,7.658870967741936,14757.114935483876,19.248225806451607,0.0,41179351.0,15663.98599999999
96,ISL,Iceland,2021-01,5921.645161290323,0.0,0.01845161290322581,16056.87006451613,24.61641935483871,0.23483870967741932,368792.0,46482.95800000002
97,ISR,Israel,2021-01,539658.7741935484,0.0,44.77877419354838,58084.03561290322,755.5851935483871,23.600322580645155,9291000.0,33132.31999999998
98,ITA,Italy,2021-01,2352170.2258064514,0.0,475.3917419354839,38964.20022580645,242.17570967741932,1.577741935483871,60367471.0,35220.084000000024
99,JAM,Jamaica,2021-01,14173.90322580645,0.0,1.4884516129032257,4766.801516129031,28.47774193548387,0.0,2973462.0,8193.570999999998
100,JEY,Jersey,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,101073.0,0.0
101,JOR,Jordan,2021-01,312719.4516129032,0.0,16.096838709677417,30452.700516129033,107.7334193548387,0.02193548387096774,10269022.0,8337.489999999996
102,JPN,Japan,2021-01,319813.3870967742,0.0,69.49316129032258,2537.1787096774196,39.91738709677419,0.0,126050796.0,39002.223
103,KAZ,Kazakhstan,2021-01,216672.96774193548,0.0,10.382483870967741,11406.867451612903,55.85209677419356,0.0,18994958.0,24055.587999999992
104,KEN,Kenya,2021-01,98872.45161290323,0.0,2.935451612903226,1798.1484838709675,2.5714193548387105,0.0,54985702.0,2993.028000000001
105,KGZ,Kyrgyzstan,2021-01,82953.2258064516,0.0,1.9032903225806455,12514.919129032256,18.560870967741938,0.0,6628347.0,3393.4740000000015
106,KHM,Cambodia,2021-01,425.64516129032256,0.0,0.0,25.11706451612903,0.1831935483870968,0.0,16946446.0,3645.0700000000033
107,KIR,Kiribati,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,121388.0,1981.1319999999992
108,KNA,Saint Kitts and Nevis,2021-01,34.58064516129032,0.0,0.0,645.8121612903226,3.184387096774193,0.0,53546.0,24654.385000000006
109,KOR,South Korea,2021-01,71636.70967741935,0.0,17.594516129032254,1396.286064516129,11.652258064516129,0.0,51305184.0,35938.37399999999
110,KWT,Kuwait,2021-01,157478.38709677418,0.0,0.8524193548387095,36381.300483870975,101.29609677419356,0.0,4328553.0,65530.537000000004
111,LAO,Laos,2021-01,41.67741935483871,0.0,0.0,5.647903225806449,0.013096774193548386,0.0,7379358.0,6397.359999999995
112,LBN,Lebanon,2021-01,244729.61290322582,0.0,41.083000000000006,36153.66425806451,565.6340322580646,0.0,6769151.0,13367.565
113,LBR,Liberia,2021-01,1865.5806451612902,0.0,0.03229032258064517,360.1360967741935,0.8228064516129032,0.0,5180208.0,752.7880000000004
114,LBY,Libya,2021-01,108889.83870967742,0.0,12.345677419354837,15648.378838709676,82.34425806451613,0.0,6958538.0,17881.509000000002
115,LCA,Saint Lucia,2021-01,647.1935483870968,0.0,0.24896774193548393,3509.7071935483864,127.95199999999998,0.0,184401.0,12951.838999999994
116,LIE,Liechtenstein,2021-01,2439.967741935484,0.0,0.42403225806451617,63783.3360967742,357.7830967741935,0.5838709677419355,38254.0,0.0
117,LKA,Sri Lanka,2021-01,52925.25806451613,0.0,3.4101290322580646,2461.948387096774,30.094387096774195,0.015483870967741935,21497306.0,11669.076999999996
118,LSO,Lesotho,2021-01,6264.290322580645,0.0,3.3548709677419355,2901.3877096774195,81.13893548387098,0.0,2159067.0,2851.1530000000007
119,LTU,Lithuania,2021-01,166880.83870967742,0.0,35.12448387096773,62040.66929032258,549.0044838709678,1.5783870967741935,2689862.0,29524.26500000001
120,LUX,Luxembourg,2021-01,48592.1935483871,0.0,3.0968064516129035,76545.56074193545,222.6567096774194,0.5606451612903227,634814.0,94277.96499999998
121,LVA,Latvia,2021-01,54158.645161290326,0.0,18.659032258064517,29009.40535483871,456.68899999999996,0.6474193548387097,1866934.0,25063.846000000012
122,MAC,Macao,2021-01,46.354838709677416,0.0,0.0,70.40599999999998,0.049,0.0,658391.0,104861.85099999992
123,MAR,Morocco,2021-01,457681.8387096774,0.0,30.5391935483871,12255.575000000003,30.590774193548388,0.0,37344787.0,7485.0130000000045
124,MCO,Monaco,2021-01,1184.6774193548388,0.0,0.24435483870967734,29976.655451612904,497.3273548387096,0.0,39520.0,0.0
125,MDA,Moldova,2021-01,152388.32258064515,0.0,15.764967741935486,37869.62612903226,127.66074193548387,0.0,4024025.0,5189.972
126,MDG,Madagascar,2021-01,18200.967741935485,0.0,0.5989999999999999,640.263,1.2460967741935483,0.0,28427333.0,1416.4400000000003
127,MDV,Maldives,2021-01,14568.258064516129,0.0,0.10148387096774193,26798.60570967742,107.95525806451607,0.0,543620.0,15183.615999999995
128,MEX,Mexico,2021-01,1633946.1935483871,0.0,1016.447,12543.51574193548,105.86632258064513,0.263225806451613,130262220.0,17336.46899999999
129,MHL,Marshall Islands,2021-01,4.0,0.0,0.0,67.09400000000004,0.0,0.0,59618.0,3819.2020000000016
130,MKD,North Macedonia,2021-01,88272.93548387097,0.0,12.009225806451617,42384.68738709677,151.4767419354839,0.0,2082661.0,13111.213999999994
131,MLI,Mali,2021-01,7736.935483870968,0.0,2.2672258064516124,370.97416129032246,1.990322580645162,0.0,20855724.0,2014.3059999999987
132,MLT,Malta,2021-01,15373.806451612903,0.0,1.5621935483870968,29788.42558064515,308.7406774193548,1.6338709677419354,516100.0,36513.323
133,MMR,Myanmar,2021-01,133393.93548387097,0.0,15.580677419354837,2433.928774193549,9.756612903225808,0.0003225806451612903,54806014.0,5591.597000000001
134,MNE,Montenegro,2021-01,54999.16129032258,0.0,3.8526451612903228,87571.17058064515,677.9219999999999,0.0,628051.0,16409.288
135,MNG,Mongolia,2021-01,1501.967741935484,0.0,0.03690322580645162,451.1385806451614,5.585064516129031,0.0,3329282.0,11840.846000000003
136,MOZ,Mozambique,2021-01,26823.25806451613,0.0,4.290387096774194,833.9775483870968,17.58296774193548,0.0,32163045.0,1136.1029999999998
137,MRT,Mauritania,2021-01,15840.741935483871,0.0,2.907709677419354,3317.356483870968,18.34103225806452,0.0,4775110.0,3597.633000000001
138,MSR,Montserrat,2021-01,13.0,0.0,0.0,2609.9179999999997,0.0,0.0,4981.0,0.0
139,MUS,Mauritius,2021-01,548.0967741935484,0.0,0.0,430.4105806451615,0.9951290322580647,0.0,1273428.0,20292.745
140,MWI,Malawi,2021-01,13394.483870967742,0.0,13.622161290322582,681.7335161290322,25.895387096774197,0.0,19647681.0,1095.0420000000004
141,MYS,Malaysia,2021-01,157874.5483870968,0.0,8.54374193548387,4816.744225806451,91.22006451612903,0.0,32776195.0,26808.163999999993
142,NAM,Namibia,2021-01,29784.09677419355,0.0,4.612903225806452,11511.456,136.802064516129,0.0,2587344.0,9541.807999999999
143,NCL,New Caledonia,2021-01,42.25806451612903,0.0,0.0,146.61893548387098,0.8154516129032257,0.0,288217.0,0.0
144,NER,Niger,2021-01,4048.7419354838707,0.0,1.8570967741935487,161.1067096774193,1.6720967741935484,0.0,25130810.0,926.0
145,NGA,Nigeria,2021-01,109252.06451612903,0.0,9.285677419354839,516.8007741935484,6.444967741935483,0.0,211400704.0,5338.453999999999
146,NIC,Nicaragua,2021-01,6157.193548387097,0.0,0.1429999999999999,918.6577741935484,1.1135806451612904,0.0,6702379.0,5321.443999999999
147,NIU,Niue,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,1614.0,0.0
148,NLD,Netherlands,2021-01,908996.8064516129,0.0,86.28116129032259,52931.45222580645,359.14993548387105,0.11774193548387096,17173094.0,48472.544999999984
149,NOR,Norway,2021-01,57588.32258064516,0.0,4.175161290322581,10536.449258064518,85.2036129032258,0.9603225806451614,5465629.0,64800.05700000002
150,NPL,Nepal,2021-01,266711.0,0.0,6.055258064516129,8987.758032258062,12.622322580645166,0.0,29674920.0,2442.804000000002
151,NRU,Nauru,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,10873.0,12895.635000000006
152,NZL,New Zealand,2021-01,2245.4193548387098,0.0,0.0,438.01948387096775,0.893548387096774,0.0,5126300.0,36085.84300000001
153,OMN,Oman,2021-01,131558.51612903227,0.0,0.9953870967741936,25186.491645161284,31.681354838709684,0.2758064516129032,5223376.0,37960.709000000024
154,PAK,Pakistan,2021-01,517091.22580645164,0.0,50.34096774193548,2296.142935483871,9.411387096774197,0.0,225199929.0,5034.708000000001
155,PAN,Panama,2021-01,291093.5806451613,0.0,42.05070967741935,66435.71067741935,597.4167741935482,0.044838709677419354,4381583.0,22267.037000000008
156,PCN,Pitcairn,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
157,PER,Peru,2021-01,1060521.0967741935,0.0,306.16593548387095,31790.75829032257,104.44277419354837,0.0,33359415.0,12236.706000000004
158,PHL,Philippines,2021-01,498991.0,0.0,44.84329032258066,4493.515483870967,14.293258064516127,0.0,111046910.0,7599.1879999999965
159,PLW,Palau,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,18174.0,13240.405000000012
160,PNG,Papua New Guinea,2021-01,825.2258064516129,0.0,0.0,90.49512903225812,0.24270967741935492,0.0,9119005.0,3823.1940000000022
161,POL,Poland,2021-01,1418923.5806451612,0.0,286.9124516129032,37540.640258064515,195.69941935483874,1.219032258064516,37797000.0,27216.44499999998
162,PRT,Portugal,2021-01,549986.3225806452,0.0,158.41467741935483,54090.331258064514,899.9540322580643,1.0290322580645161,10167923.0,27936.895999999982
163,PRY,Paraguay,2021-01,120856.32258064517,0.0,15.262709677419355,16739.935161290327,113.38058064516127,0.0,7219641.0,8827.010000000004
164,PSE,Palestine,2021-01,150606.38709677418,0.0,15.677387096774195,28836.57345161291,143.33854838709678,0.0,5222756.0,4449.897999999999
165,PYF,French Polynesia,2021-01,17553.967741935485,0.0,0.6314516129032258,62130.46122580647,149.4701290322581,0.0,282534.0,0.0
166,QAT,Qatar,2021-01,147295.61290322582,0.0,0.11532258064516131,50262.55125806452,77.43064516129031,0.0,2930524.0,116935.60000000006
167,ROU,Romania,2021-01,686597.1290322581,0.0,88.32722580645162,35895.300741935476,169.70377419354833,1.310967741935484,19127772.0,23313.19900000001
168,RUS,Russia,2021-01,3497497.064516129,0.0,512.1750967741935,23969.903387096772,156.2343548387097,0.04,145912022.0,24765.954000000016
169,RWA,Rwanda,2021-01,11254.0,0.0,3.488483870967742,847.6621290322581,15.544870967741936,0.0,13276517.0,1854.2110000000011
170,SAU,Saudi Arabia,2021-01,365024.32258064515,0.0,5.492999999999999,10328.729451612902,4.532935483870967,0.0,35340680.0,49045.41100000001
171,SDN,Sudan,2021-01,27772.709677419356,0.0,10.041548387096775,618.4172580645162,2.950741935483871,0.0,44909351.0,4466.507
172,SEN,Senegal,2021-01,22730.967741935485,0.0,6.898645161290323,1321.85164516129,13.06377419354839,0.0,17196308.0,2470.5800000000013
173,SGP,Singapore,2021-01,59076.1935483871,0.0,0.0,10832.513096774193,5.26858064516129,0.7922580645161291,5453600.0,85535.38299999996
174,SHN,Saint Helena,2021-01,4.0,0.0,0.0,656.2760000000003,0.0,0.0,6095.0,0.0
175,SLB,Solomon Islands,2021-01,17.0,0.0,0.0,24.148000000000014,0.0,0.0,703995.0,2205.9230000000002
176,SLE,Sierra Leone,2021-01,2987.935483870968,0.0,0.059967741935483876,367.00780645161285,3.0605483870967745,0.0,8141343.0,1390.3000000000004
177,SLV,El Salvador,2021-01,50747.77419354839,0.0,9.276451612903225,7785.192064516128,43.394419354838696,0.0,6518500.0,7292.458000000006
178,SMR,San Marino,2021-01,2727.2903225806454,0.0,0.25354838709677424,80190.83570967741,627.6278064516129,0.0,34010.0,56861.46999999998
179,SOM,Somalia,2021-01,4741.290322580645,0.0,0.06919354838709678,289.81867741935486,0.146483870967742,0.0,16359500.0,0.0
180,SPM,Saint Pierre and Miquelon,2021-01,17.483870967741936,0.0,0.0,3029.608483870968,40.72483870967742,0.0,5771.0,0.0
181,SRB,Serbia,2021-01,369669.9032258064,0.0,28.71429032258065,53797.18767741935,288.80606451612897,1.3483870967741935,6871547.0,14048.880999999996
182,SSD,South Sudan,2021-01,3710.7096774193546,0.0,0.05074193548387097,326.03345161290315,1.044677419354839,0.0,11381377.0,1569.8879999999992
183,STP,Sao Tome and Principe,2021-01,1127.1935483870968,0.0,0.0,5046.442419354838,31.19464516129032,0.0,223364.0,3052.7140000000027
184,SUR,Suriname,2021-01,7436.677419354839,0.0,1.0460322580645163,12566.24290322581,122.48083870967741,0.0,591798.0,13767.119000000004
185,SVK,Slovakia,2021-01,360680.48387096776,0.0,80.64516129032258,66188.77093548389,999.3619032258063,0.3048387096774194,5449270.0,30155.152000000002
186,SVN,Slovenia,2021-01,146508.83870967742,0.0,27.313419354838707,70480.21241935484,714.7245161290324,1.940967741935484,2078723.0,31400.83999999999
187,SWE,Sweden,2021-01,514387.51612903224,0.0,97.33180645161289,50627.900096774174,472.5569032258064,0.19161290322580646,10160159.0,46949.28300000003
188,SWZ,Eswatini,2021-01,12739.032258064517,0.0,11.682000000000004,10866.060258064519,178.80219354838718,0.0,1172369.0,7738.975000000004
189,SXM,Sint Maarten (Dutch part),2021-01,0.0,0.0,0.0,0.0,0.0,0.0,43421.0,36327.231999999996
190,SYC,Seychelles,2021-01,693.0645161290323,0.0,0.06919354838709679,7007.021774193548,215.8551612903226,6.529999999999999,98910.0,26382.287000000008
191,SYR,Syria,2021-01,12889.870967741936,0.0,7.073774193548387,705.3009677419356,4.844387096774192,0.0,18275704.0,0.0
